DATE,PM2.5,T2MDEW,T2M,QV10M,PS,TQV,TQL,H1000,DISPH,QLML,FRCAN,HLML,RHOA,CIG,VIS,WD,WS,CLDCR,CLDHT,v_2m,d_2m,v_50m,d_50m,v_850,d_850
2018-01-01 12:00:00,98.7,287.6031,293.4677700000001,0.009649141,100712.38,37.55667,0.061325073,148.74638000000004,0.25524902,0.009239856,0.37402347,64.916275,1.1954775,1006.0,5000.0,120.0,1.5,0.4,762.0,,,,,,
2018-01-01 13:00:00,90.7,287.9024,293.4808700000001,0.009884242,100606.055,38.111465,0.07867432,139.62306,0.25512695,0.009491021,0.57128906,64.978775,1.193135,1006.0,4200.0,110.0,2.6,0.4,610.0,,,,,,
2018-01-01 14:00:00,83.7,288.12473,293.20734,0.010085724,100541.42,38.614323,0.08248901,133.88351,0.25500488,0.0097065969999999,0.8261719000000001,65.00355,1.1919171,1006.0,4200.0,40.0,1.5,0.4,610.0,,,,,,
2018-01-01 15:00:00,77.7,288.4411,292.6889,0.010349703,100521.984,39.035217,0.0706176759999999,132.72253,0.25500488,0.009900969,0.9243164,64.98461,1.1919851,1006.0,4300.0,30.0,1.5,0.4,610.0,,,,,,
2018-01-01 16:00:00,71.8,289.18802,291.8396600000001,0.010884345,100551.73,39.50309,0.050323486,135.22633000000002,0.2548828,0.010092455,0.9538574,64.942474,1.1931596000000002,1006.0,4200.0,999.0,1.0,0.4,610.0,,,,,,
2018-01-01 17:00:00,69.0,288.99146,290.2209,0.010830048,100606.53,39.956074,0.03340149,139.25717,0.25476074,0.0102384575,0.97802734,64.876564,1.1948916,1006.0,3000.0,350.0,1.5,0.4,610.0,,,,,,
2018-01-01 18:00:00,70.6,288.5261799999999,289.58435,0.010639245,100668.69,40.28492,0.025421143,144.9005,0.25463867,0.010287341,0.97680664,64.79393,1.197262,1006.0,3000.0,350.0,1.5,0.4,610.0,,,,,,
2018-01-01 19:00:00,88.5,288.2707200000001,289.17535,0.010544739,100734.59,40.47334,0.02357483,150.23207,0.25463867,0.010306528,0.95581055,64.69598,1.1998585,914.0,4900.0,330.0,0.5,0.4,610.0,,,,,,
2018-01-01 20:00:00,103.0,288.03625,288.79184,0.010441101,100772.56,40.442585,0.020599365,153.34386,0.2545166,0.0103155095,0.8955078000000002,64.58702,1.2022972,914.0,5000.0,320.0,1.5,0.2,610.0,,,,,,
2018-01-01 21:00:00,105.2,287.82596,288.32654,0.010346782,100785.016,40.28346,0.016082764,154.19963,0.25439453,0.010312307,0.89868164,64.47793,1.2044661,914.0,4700.0,310.0,2.1,0.7,914.0,,,,,,
2018-01-01 22:00:00,112.5,287.6772200000001,287.7779,0.010281004,100774.03,39.96923,0.013061523,153.34798999999995,0.25427246,0.010311351,0.96069336,64.3685,1.2064335,914.0,4600.0,340.0,1.0,0.7,914.0,,,,,,
2018-01-01 23:00:00,127.7,287.5342,287.258,0.010220673,100753.195,39.610535,0.0128479,151.2225,0.25427246,0.010297019,0.99438477,64.26879,1.2080586000000002,914.0,4800.0,70.0,0.5,0.7,914.0,,,,,,
2018-01-02 00:00:00,122.4,287.3900799999999,286.949,0.010156696,100721.1,39.342693,0.014316559,148.71527,0.2541504,0.010251985,0.9880371,64.19726,1.2089936,914.0,4300.0,999.0,1.0,0.7,914.0,,,,,,
2018-01-02 01:00:00,135.9,287.2478,286.7771600000001,0.010094669,100674.53,39.106266,0.016906738,144.725,0.25402832,0.010193468,0.9382324,64.141304,1.2095356000000002,1219.0,4000.0,90.0,1.0,0.7,1219.0,,,,,,
2018-01-02 02:00:00,133.0,287.1251200000001,286.77902,0.01003139,100636.93,38.932655,0.020225525,141.43307,0.25390625,0.010126287,0.8886719000000001,64.09816,1.209897,1280.0,4000.0,80.0,1.0,0.4,792.0,,,,,,
2018-01-02 03:00:00,134.1,287.01053,286.81064,0.009954623,100617.29,38.82197,0.026062012,140.0353,0.25378418,0.010041955,0.8366699000000001,64.06118000000001,1.210329,1280.0,2900.0,80.0,1.5,0.4,792.0,,,,,,
2018-01-02 04:00:00,139.9,286.87683,286.75684,0.009867371,100620.484,38.665382,0.031227112,139.77275,0.25378418,0.009950238,0.7939454,64.03598000000001,1.2108164,1128.0,3400.0,50.0,1.5,0.4,732.0,,,,,,
2018-01-02 05:00:00,221.3,286.73874,286.57025,0.009778186,100637.43,38.36929,0.031799316,141.21448,0.2536621,0.009868444,0.76538086,64.009026,1.2115619,914.0,3400.0,80.0,1.0,0.4,640.0,,,,,,
2018-01-02 06:00:00,171.9,286.6105,286.4793,0.009689575,100669.414,37.86857,0.029006958,144.40831,0.25354004,0.009783736,0.75341797,63.980087,1.212545,914.0,3100.0,330.0,1.0,0.4,640.0,,,,,,
2018-01-02 07:00:00,140.6,287.25925,288.18134,0.009877492,100729.09,37.302437,0.026283264,149.32683,0.25341797,0.009773415,0.7463379,63.998665,1.2128996,914.0,2800.0,999.0,0.0,0.4,610.0,,,,,,
2018-01-02 08:00:00,132.4,288.4404,290.47473,0.010493453,100788.59,36.84075,0.035064697,154.31201,0.2532959,0.0102865705,0.7258300999999999,64.39719000000001,1.2059957,914.0,1900.0,999.0,1.0,0.4,549.0,,,,,,
2018-01-02 09:00:00,145.4,289.3423200000001,292.70807,0.010987672,100799.93,36.481396,0.06903076,155.73122,0.2532959,0.010674245,0.9082031,64.85345500000001,1.1977098999999998,914.0,1700.0,330.0,1.5,0.4,549.0,,,,,,
2018-01-02 10:00:00,130.5,289.83972,294.38934,0.011220071,100745.266,36.640057,0.07723999,151.66322,0.25317383,0.010804618,0.89501953,65.15279,1.1915566999999998,914.0,1600.0,320.0,1.5,0.4,549.0,,,,,,
2018-01-02 11:00:00,120.7,290.1556,295.60794,0.011372307,100647.31,37.17363,0.079315186,143.28816,0.25305176,0.010884371,0.7924805,65.39699,1.1859111999999998,914.0,900.0,300.0,3.1,0.4,305.0,,,,,,
2018-01-02 12:00:00,170.4,290.3466200000001,296.34894,0.011482386,100521.4,37.74247,0.08279419,132.52777,0.2529297,0.01094851,0.7050781,65.58728,1.1809776,914.0,1200.0,320.0,2.1,0.4,244.0,,,,,,
2018-01-02 13:00:00,182.1,290.4290200000001,296.6659,0.011561904,100399.7,38.303844,0.08413696,122.18882,0.2529297,0.0110165225,0.6303711,65.72123,1.1771281,396.0,1600.0,330.0,1.5,0.4,183.0,,,,,,
2018-01-02 14:00:00,186.3,290.49664,296.64734,0.011645616,100330.484,38.91635,0.08618164,116.1469,0.25280762,0.011084966,0.43286133,65.79989,1.1749356000000002,244.0,1300.0,310.0,2.6,0.2,152.0,,,,,,
2018-01-02 15:00:00,196.0,290.7539700000001,295.99356,0.01194327,100325.13,39.564285,0.08139038,115.79427,0.25268555,0.011298723,0.50024414,65.7868,1.1751252,244.0,900.0,330.0,1.5,0.2,152.0,,,,,,
2018-01-02 16:00:00,197.2,291.50714,294.6034,0.0126951365,100378.49,40.07234,0.060333252,120.6146,0.25256348,0.011768358,0.4987793,65.65819,1.1781237,244.0,900.0,350.0,1.5,0.2,152.0,,,,,,
2018-01-02 17:00:00,177.0,291.12286,292.40237,0.012635116,100456.6,40.329018,0.052947998,127.30259,0.2524414,0.012135564,0.5366211,65.438255,1.1830173000000002,244.0,1100.0,360.0,1.0,0.2,152.0,,,,,,
2018-01-02 18:00:00,177.4,290.73788,291.6064,0.012449486,100554.07,40.362183,0.0454101559999999,135.28111,0.2524414,0.012265848,0.61328125,65.178474,1.1888485,1219.0,1700.0,999.0,1.0,0.4,91.0,,,,,,
2018-01-02 19:00:00,162.8,290.49664,290.95914,0.012300441,100647.83,40.10609,0.043304443,143.31486999999996,0.25231934,0.012261116,0.59716797,64.94,1.1943811000000002,1006.0,1900.0,999.0,1.0,0.2,152.0,,,,,,
2018-01-02 20:00:00,159.8,290.1784,290.28482,0.012063392,100716.19,39.6209,0.040298462,148.88602,0.25219727,0.0120698189999999,0.6015625,64.78355,1.1980759,457.0,1600.0,999.0,0.5,0.4,91.0,,,,,,
2018-01-02 21:00:00,155.4,289.78906,289.66068,0.011780513,100754.984,39.18654,0.031906128,152.05606,0.2520752,0.011825156,0.6320800999999999,64.687386,1.2002802,335.0,1500.0,320.0,1.0,0.4,91.0,,,,,,
2018-01-02 22:00:00,139.0,289.41223,289.10086,0.011516404,100753.73,39.068542,0.022781372,151.95311,0.25195312,0.011602956,0.7363281,64.610344,1.2017107,396.0,1500.0,999.0,1.0,0.4,91.0,,,,,,
2018-01-02 23:00:00,113.0,289.06482,288.6239,0.011294732,100724.68,39.266254,0.017356873,149.40102,0.25195312,0.0114078745,0.83740234,64.54366999999999,1.2025616,457.0,1600.0,320.0,1.0,0.4,91.0,,,,,,
2018-01-03 00:00:00,114.1,288.7524,288.25302,0.01111066,100691.56,39.746857,0.017097473,146.41911000000005,0.25183105,0.011239049,0.8334961,64.48530600000001,1.2032905,457.0,2300.0,999.0,0.5,0.4,91.0,,,,,,
2018-01-03 01:00:00,117.8,288.49695,288.0854,0.010961088,100636.44,40.20982,0.023078918,141.78339,0.25170898,0.0110856939999999,0.84521484,64.42969000000001,1.2036502,457.0,1200.0,999.0,1.0,0.4,91.0,,,,,,
2018-01-03 02:00:00,111.9,288.30072,288.0463299999999,0.010830893,100588.56,40.643345,0.032302856,137.63737,0.2515869,0.0109379089999999,0.84643555,64.37889,1.2040398,305.0,600.0,310.0,1.0,0.4,61.0,,,,,,
2018-01-03 03:00:00,111.4,288.14682,288.02173,0.0107010305,100575.945,41.23498,0.045440674,136.40996,0.25146484,0.010790121,0.8664550999999999,64.32956,1.2048023,305.0,800.0,340.0,1.0,0.4,61.0,,,,,,
2018-01-03 04:00:00,122.9,287.9664,287.8424,0.010558123,100581.51,41.609184,0.055770874,137.04984,0.25146484,0.0106464389999999,0.88720703,64.2845,1.2057017,457.0,1300.0,320.0,1.0,0.2,61.0,,,,,,
2018-01-03 05:00:00,122.6,287.78687,287.66437,0.010427522,100611.05,41.55935,0.064941406,139.19301000000002,0.25134277,0.010511876,0.92041016,64.24086,1.2068267,457.0,1000.0,310.0,1.0,0.2,61.0,,,,,,
2018-01-03 06:00:00,142.3,287.69177,287.69293,0.010339535,100657.375,41.29208,0.07476807,143.38956000000005,0.2512207,0.010408053,0.93188477,64.21178,1.207994,732.0,1700.0,999.0,0.0,0.7,732.0,,,,,,
2018-01-03 07:00:00,150.9,288.26306,289.10663,0.010541582,100727.96,40.884335,0.090026855,149.19162,0.25109863,0.010422737,0.90356445,64.22522,1.2085633,640.0,1400.0,120.0,2.1,0.7,640.0,,,,,,
2018-01-03 08:00:00,148.9,289.10745,290.5857,0.011026968,100790.85,40.635067,0.10134888,155.196,0.25109863,0.010850087,0.8491211,64.47395999999999,1.2047272,518.0,1200.0,100.0,2.6,0.7,518.0,,,,,,
2018-01-03 09:00:00,146.8,290.10547,292.5379,0.011654331,100810.195,40.493492,0.10845947,156.90944,0.25097656,0.0113924919999999,0.5576171999999999,64.87831,1.1973581,457.0,1200.0,120.0,3.1,0.2,213.0,,,,,,
2018-01-03 10:00:00,141.9,290.78488,294.08337,0.012107236,100745.055,40.539505,0.121673584,151.62964,0.2508545,0.011779735,0.77978516,65.191925,1.1908121,1219.0,2000.0,110.0,2.6,0.2,274.0,,,,,,
2018-01-03 11:00:00,109.9,291.21487,295.23254,0.012386221,100631.55,41.02363,0.16516113,142.09201000000004,0.25073242,0.011995936,0.82739264,65.42811999999999,1.1852071000000002,1585.0,3300.0,90.0,2.1,0.4,366.0,,,,,,
2018-01-03 12:00:00,80.2,291.55014,296.25504,0.012576952,100491.664,41.64879000000001,0.18304443,130.14961,0.25061035,0.012111563,0.9880371,65.61813000000001,1.1801164,1951.0,4800.0,90.0,3.1,0.4,457.0,,,,,,
2018-01-03 13:00:00,58.6,291.61978,296.7133,0.012633891,100345.04,42.19726,0.1998291,117.54405,0.25061035,0.012142548,1.0,65.75935,1.1758677,1829.0,4600.0,80.0,2.6,0.4,457.0,,,,,,
2018-01-03 14:00:00,49.4,291.6054,296.72388,0.012664228,100246.51,42.57421,0.18847656,109.46732,0.25048828,0.012169086,1.0,65.84116999999999,1.1732584,701.0,7000.0,80.0,3.1,0.4,579.0,,,,,,
2018-01-03 15:00:00,35.4,291.75293,295.88544,0.012923557,100239.266,42.76066,0.1585083,108.38727,0.2503662,0.012424626,0.9338379,65.79594,1.1739209,853.0,4600.0,100.0,2.6,0.2,579.0,,,,,,
2018-01-03 16:00:00,48.6,292.16055,294.61273,0.013415712,100291.73,42.871307,0.13214111,113.2708,0.25024414,0.012832408,0.72387695,65.65058,1.1772656,1036.0,3900.0,100.0,2.6,0.2,549.0,,,,,,
2018-01-03 17:00:00,40.2,291.8967,292.9312,0.013362041,100379.08,43.03114,0.106292725,120.69369,0.25012207,0.012984516,0.7722168,65.4724,1.1814234,914.0,3200.0,120.0,2.1,0.2,518.0,,,,,,
2018-01-03 18:00:00,49.0,291.5077,292.2077,0.013098443,100472.65,43.249916,0.07247925,127.98331,0.25012207,0.012923151,0.7973633000000001,65.29522,1.1857148000000002,701.0,5000.0,120.0,2.6,0.7,701.0,,,,,,
2018-01-03 19:00:00,79.2,291.12155,291.48508,0.012823337,100529.79,43.484043,0.041015625,133.37333999999998,0.24993896,0.012804707,0.73339844,65.12706999999999,1.1895452,579.0,5000.0,130.0,2.1,0.7,579.0,,,,,,
2018-01-03 20:00:00,84.6,290.7472,290.68768,0.012555894,100575.51,44.064236,0.03479004,137.13666,0.24987793,0.0126329069999999,0.8261719000000001,64.99603,1.1925013,579.0,5000.0,999.0,0.5,0.7,579.0,,,,,,
2018-01-03 21:00:00,74.8,290.42215,290.225,0.012330403,100606.64,45.06888,0.044784546,139.73164,0.24975586,0.012449624,0.93261725,64.91038499999999,1.194377,640.0,5000.0,999.0,1.0,0.2,366.0,,,,,,
2018-01-03 22:00:00,70.8,290.2105,290.06696,0.012169738,100603.98,46.140354,0.071136475,139.1223,0.24969482,0.0122890969999999,0.9797363,64.85608,1.1953073,640.0,4700.0,170.0,1.0,0.2,366.0,,,,,,
2018-01-03 23:00:00,67.7,290.084,290.0424,0.012058645,100573.266,47.09859,0.11355591,136.31544,0.24957275,0.012162691,0.96655273,64.82146,1.1955742,305.0,1700.0,90.0,2.1,0.4,183.0,,,,,,
2018-01-04 00:00:00,63.0,290.0022600000001,290.05823,0.011989515,100532.57,47.753483,0.1550292999999999,133.11108000000002,0.24945068,0.012082077,0.9909668,64.78827,1.1957502,213.0,2800.0,60.0,2.1,0.4,91.0,,,,,,
2018-01-04 01:00:00,91.2,289.91833,289.9839,0.011931891,100472.42,48.001556,0.19213867,128.34288,0.24938965,0.01202825,0.9848633,64.76496999999999,1.1954867,518.0,3200.0,999.0,0.5,0.4,183.0,,,,,,
2018-01-04 02:00:00,69.5,289.8706,289.93365,0.011912507,100436.836,48.15779000000001,0.20483398,124.84694,0.24926758,0.01202032,0.99316406,64.75876,1.1951227,305.0,3700.0,999.0,1.0,0.4,183.0,,,,,,
2018-01-04 03:00:00,84.6,289.8449700000001,289.88922,0.0119160805,100411.15,48.360493,0.2088623,122.991714,0.24920654,0.012042985,0.9650879,64.76482,1.1947173,213.0,2400.0,50.0,2.1,0.4,91.0,,,,,,
2018-01-04 04:00:00,76.0,289.8406700000001,289.8761,0.011934925,100404.77,48.519512,0.21099854,122.41835,0.24908447,0.012080918,0.91796875,64.77714,1.194458,305.0,2700.0,80.0,1.5,0.4,91.0,,,,,,
2018-01-04 05:00:00,77.6,289.85858,289.91223,0.01196907,100424.31,48.5383,0.20947266,124.09091,0.2489624,0.012126482,0.93115234,64.79438,1.1943351,488.0,2600.0,100.0,1.5,0.2,274.0,,,,,,
2018-01-04 06:00:00,68.0,289.92108,290.02344,0.0120184785,100467.36,48.544224,0.20794678,127.672226,0.24890137,0.012179438,0.9711914,64.814926,1.1944771,488.0,2900.0,50.0,1.0,0.2,274.0,,,,,,
2018-01-04 07:00:00,68.2,290.78604,291.4609,0.012449293,100522.49,48.518993,0.1918335,132.34138000000002,0.2487792999999999,0.012301343,0.9753418,64.86159,1.1942358,488.0,2500.0,999.0,0.0,0.2,183.0,,,,,,
2018-01-04 08:00:00,74.1,291.5574299999999,292.81058,0.012925846,100577.09,48.544918,0.17816162,137.33684,0.24865723,0.012720601,0.9790039,65.06667,1.1911463,244.0,1600.0,999.0,1.0,0.4,152.0,,,,,,
2018-01-04 09:00:00,76.7,292.30212,294.42282,0.013410076,100608.62,48.699387,0.19104004,139.90593,0.24859619,0.013109405,0.44458008,65.38857,1.1856015,305.0,900.0,60.0,1.0,0.4,91.0,,,,,,
2018-01-04 10:00:00,70.3,292.74515,295.6236600000001,0.013726485,100570.23,48.871086,0.20031738,136.89027,0.24847412,0.0133723489999999,0.60449225,65.61950999999999,1.180982,305.0,800.0,999.0,1.0,0.4,91.0,,,,,,
2018-01-04 11:00:00,79.1,293.06488,296.5489,0.013970361,100464.34,48.888844,0.19592285,128.29735,0.24841309,0.0135704,0.857666,65.80228000000001,1.1765264,305.0,1400.0,90.0,1.5,0.4,91.0,,,,,,
2018-01-04 12:00:00,83.1,293.2557700000001,297.27667,0.014111184,100324.27,48.78713,0.21716309,115.76412,0.24829102,0.013676853,0.93481445,65.968575,1.1719251,305.0,2200.0,999.0,1.0,0.4,183.0,,,,,,
2018-01-04 13:00:00,87.2,293.3286,297.9004,0.01414135,100185.63,48.753223,0.24304199,104.01444,0.24816895,0.013661213,1.0,66.118484,1.1676508,305.0,1300.0,110.0,1.5,0.4,152.0,,,,,,
2018-01-04 14:00:00,93.7,293.34106,298.1815200000001,0.014160099,100101.08,48.70449,0.21118164,96.30095,0.24810791,0.013660867,1.0,66.22527,1.1647308,305.0,1500.0,999.0,0.5,0.4,122.0,,,,,,
2018-01-04 15:00:00,86.0,293.4739,297.58408,0.0143963,100077.37,48.454407,0.14916992,94.397385,0.24798584,0.0138817889999999,1.0,66.20421,1.1648307,305.0,1600.0,999.0,1.0,0.4,152.0,,,,,,
2018-01-04 17:00:00,75.5,293.4256,294.37665,0.014777322,100150.74,47.3013,0.06707764,100.81667,0.24780273,0.014472563,1.0,65.854935,1.1719912,305.0,1700.0,120.0,3.6,0.4,213.0,,,,,,
2018-01-04 18:00:00,63.8,292.97238,293.57446,0.0144225275,100233.06,46.55403,0.059570312,107.42651,0.24768066,0.014327588,0.85302734,65.60328,1.177345,305.0,2600.0,10.0,1.5,0.4,183.0,,,,,,
2018-01-04 20:00:00,74.0,292.1709600000001,292.4528200000001,0.0137245919999999,100358.45,45.432255,0.06686401,118.58703,0.24749756,0.013698366,0.33544925,65.27292,1.1848664,396.0,2300.0,100.0,1.5,0.4,213.0,,,,,,
2018-01-04 21:00:00,74.0,291.78055,291.953,0.013392883,100389.9,45.24759,0.07284546,120.99338,0.24737549,0.013385589,0.25292972,65.17557,1.1869447,305.0,2200.0,999.0,0.0,0.4,183.0,,,,,,
2018-01-04 22:00:00,74.0,291.45532000000014,291.5946,0.013129855,100389.5,45.203342,0.06997681,120.74587,0.24731445,0.013134054,0.26452637,65.10834,1.1881609,152.0,1400.0,150.0,2.1,0.4,91.0,,,,,,
2018-01-04 23:00:00,74.0,291.19006,291.2644,0.012920191,100369.99,45.36151,0.063812256,119.1173,0.24719238,0.012943493,0.31677246,65.0535,1.1888802,152.0,2100.0,150.0,1.5,0.4,61.0,,,,,,
2018-01-05 00:00:00,74.0,290.96155,290.98026,0.012752474,100354.53,45.750034,0.0601501459999999,117.76409,0.24707031,0.012798688,0.32873535,65.006744,1.1895392,305.0,3300.0,140.0,2.6,0.4,91.0,,,,,,
2018-01-05 01:00:00,74.0,290.7588,290.74698,0.012611578,100309.59,46.27568400000001,0.062316895,114.30901,0.24700928,0.0126731,0.32189944,64.964676,1.1898664,427.0,4000.0,140.0,3.1,0.4,122.0,,,,,,
2018-01-05 02:00:00,74.0,290.5931700000001,290.58618,0.012493595,100268.71,46.739147,0.06652832,110.18689,0.2468872000000001,0.0125666205,0.28845215,64.92679,1.1900451,427.0,3700.0,130.0,2.6,0.4,122.0,,,,,,
2018-01-05 10:00:00,74.5,292.7067,296.12823,0.013674595,100466.79,49.31373,0.15722656,128.32286000000002,0.24609375,0.01329776,0.6730957,65.71078,1.1781898000000002,366.0,1000.0,150.0,1.5,0.4,91.0,,,,,,
2018-01-05 11:00:00,88.1,292.96094,296.9651,0.01384271,100370.41,49.5331,0.1618042,119.69157,0.24597168,0.013416895,0.597168,65.88663000000001,1.1738733,488.0,1900.0,150.0,2.1,0.4,122.0,,,,,,
2018-01-05 12:00:00,90.2,293.17438,297.7352,0.013983877,100227.96,49.578236,0.16326904,107.90389,0.24591064,0.013500527,0.8757324000000001,66.05113,1.1693361999999998,457.0,1900.0,999.0,1.0,0.4,183.0,,,,,,
2018-01-05 13:00:00,70.0,293.2653200000001,298.19995,0.014056151,100102.3,49.552586,0.17651367,96.365746,0.24578857,0.013546062,1.0,66.185135,1.1654663,488.0,2300.0,999.0,0.5,0.4,213.0,,,,,,
2018-01-05 14:00:00,72.3,293.29373,298.2091,0.014124765,100012.98,49.467625,0.18322754,88.79392,0.2456665,0.013603269,1.0,66.25287,1.1632178,518.0,2400.0,130.0,2.6,0.4,244.0,,,,,,
2018-01-05 15:00:00,80.2,293.3754600000001,297.5904,0.0143195335,99991.49,49.38228,0.15002441,87.134895,0.24560547,0.013771257,1.0,66.22365,1.1635535,457.0,2300.0,140.0,2.1,0.4,152.0,,,,,,
2018-01-05 16:00:00,59.9,293.58667,296.37326,0.014693727,100023.51,49.157715,0.11810303,89.74011,0.2454834,0.014080701,0.9897461,66.0741,1.1665139,396.0,3700.0,110.0,2.6,0.4,213.0,,,,,,
2018-01-05 17:00:00,58.8,293.23657000000014,294.4998,0.014590987,100079.74,48.70796,0.090026855,94.15202,0.24536133,0.014218399,0.9494629,65.82138,1.1716601999999998,396.0,3800.0,100.0,2.1,0.4,274.0,,,,,,
2018-01-05 18:00:00,53.0,292.69955,293.53333,0.014160435,100151.445,48.241116,0.07147217,100.68982,0.2453003,0.013993898,0.8725586,65.51295,1.1781487,335.0,4700.0,120.0,2.1,0.4,213.0,,,,,,
2018-01-05 19:00:00,26.2,292.1663200000001,292.75406,0.013714768,100237.59,47.84031,0.058151245,107.42346,0.24517822,0.013609302,0.5539550999999999,65.276596,1.183274,366.0,4200.0,110.0,2.6,0.4,213.0,,,,,,
2018-01-05 20:00:00,34.5,291.58405,292.09875,0.013215659,100293.61,47.661777,0.052963257,112.63721,0.24505615,0.013121701,0.3116455,65.10414,1.1871466999999998,396.0,7000.0,140.0,2.6,0.2,244.0,,,,,,
2018-01-05 21:00:00,48.9,291.0538,291.54953,0.012766043,100323.94,47.690422,0.057922363,115.391884,0.24499512,0.012660663,0.2225342,64.96056999999999,1.1901624,427.0,6000.0,160.0,3.6,0.4,244.0,,,,,,
2018-01-05 22:00:00,48.2,290.64163,291.1332,0.012427047,100315.98,47.84344,0.06402588,114.01068,0.24487305,0.012309781,0.20202637,64.85009000000001,1.1919057,427.0,5000.0,160.0,3.6,0.4,183.0,,,,,,
2018-01-05 23:00:00,55.2,290.31592,290.7963,0.012175118,100275.28,47.9493,0.071624756,110.61814,0.24475098,0.012058006,0.20007326,64.76617399999999,1.1930146,427.0,6000.0,150.0,4.1,0.4,183.0,,,,,,
2018-01-06 00:00:00,62.3,290.05835,290.5078,0.011984486,100230.055,48.001896,0.08181763,106.723595,0.24468994,0.011875006,0.19573978,64.70225500000001,1.1936726999999998,427.0,5000.0,130.0,4.1,0.4,183.0,,,,,,
2018-01-06 01:00:00,42.4,289.86926,290.2689,0.011850804,100181.94,48.088017,0.09661865,102.40036,0.24456787,0.0117414139999999,0.19726562,64.66055,1.1938252,427.0,3800.0,130.0,4.6,0.4,183.0,,,,,,
2018-01-06 02:00:00,28.4,289.7000700000001,290.08844,0.011720716,100131.72,48.284134,0.104400635,98.33362,0.2444458,0.011596476,0.1939087,64.62849399999999,1.1938977,,,,,,,,,,,,
2018-01-06 03:00:00,40.6,289.54034,289.91974,0.011609751,100102.38,48.3245,0.101257324,95.6045,0.24438477,0.0114936869999999,0.18188477,64.586464,1.1943153999999998,853.0,4800.0,130.0,3.6,0.4,152.0,,,,,,
2018-01-06 04:00:00,31.7,289.3932,289.7612299999999,0.011502691,100091.05,48.16412,0.09713745,94.901115,0.2442627,0.011398371,0.1636963,64.54907,1.1949067,853.0,5000.0,130.0,4.6,0.4,152.0,,,,,,
2018-01-06 05:00:00,25.1,289.26727,289.62454,0.011411075,100127.43,47.896374,0.091552734,97.71314,0.24414062,0.011322017,0.17596437,64.52181999999999,1.1958277,853.0,4700.0,130.0,4.6,0.4,152.0,,,,,,
2018-01-06 06:00:00,30.1,289.2054,289.58316,0.0113538485,100178.27,47.580296,0.08847046,102.48964,0.24407959,0.011264775,0.23370361,64.50117,1.1968372,853.0,4700.0,120.0,3.1,0.4,152.0,,,,,,
2018-01-06 07:00:00,34.2,289.57864,290.4804,0.011491191,100243.7,47.281723,0.0859375,107.67598999999998,0.24395752,0.011333453,0.3051758,64.539505,1.1968002,853.0,2800.0,120.0,2.6,0.4,152.0,,,,,,
